TransactionID,CustomerID,TransactionDate,TransactionType,Amount,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScore,MonthlyIncome,CustomerSegment,RecommendedOffer
15403,7282,2025-05-19 00:00:00,Loan Payment,8431.295646,Credit Card,Platinum,Valencia,39.4699,-0.3763,Branch,EUR,24.23,0,180.57,346,4970.62,Middle Income Segment,Gold Card with Travel Benefits
15404,1142,2024-01-13 00:00:00,Transfer,3190.010897,Mortgage,Platinum,Seville,37.3891,-5.9845,ATM,USD,0,0,0,569,8910.54,High Income Segment,Exclusive Platinum Package
15405,7001,2024-11-02 00:00:00,Transfer,3930.179875,Savings Account,Business,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,694,9049.56,High Income Segment,Premium Investment Services
15406,7652,2024-02-17 00:00:00,Card Payment,3667.494944,Checking Account,Business,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,489,2389.03,Low Income Segment,Financial Literacy Program Access
15407,5581,2023-08-24 00:00:00,Loan Payment,4462.343918,Mortgage,Student,Malaga,36.7213,-4.4214,Online,EUR,0,0,15.35,531,4451.58,Middle Income Segment,Mid-tier Savings Booster
15408,6087,2023-08-02 00:00:00,Deposit,1896.855726,Savings Account,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,331,8356.47,High Income Segment,Premium Investment Services
15409,2460,2024-10-13 00:00:00,Deposit,5758.059393,Credit Card,Standard,Murcia,37.9847,-1.1287,Online,EUR,22.54,0,0,437,8064.49,High Income Segment,Exclusive Platinum Package
15410,4887,2024-05-02 00:00:00,Withdrawal,9097.117816,Credit Card,Business,Madrid,40.4168,-3.7038,Mobile,EUR,12.78,0,0,381,8754.58,High Income Segment,Exclusive Platinum Package
15411,9484,2024-11-29 00:00:00,Transfer,767.6647284,Checking Account,Business,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,344,9434.94,High Income Segment,Premium Investment Services
15412,1837,2023-12-02 00:00:00,Deposit,11417.60611,Loan,Student,Bilbao,43.263,-2.935,ATM,USD,0,34.14,0,564,2597.14,Low Income Segment,Financial Literacy Program Access
15413,6846,2024-11-01 00:00:00,Transfer,12156.73138,Mortgage,Business,Bilbao,43.263,-2.935,Online,USD,0,0,0,324,4980.09,Middle Income Segment,Mid-tier Savings Booster
15414,9463,2024-08-10 00:00:00,Withdrawal,2931.664375,Savings Account,Student,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,476,8397.7,High Income Segment,Premium Investment Services
15415,3369,2024-10-30 00:00:00,Fee,1023.233257,Checking Account,Standard,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,574,9341.21,High Income Segment,Premium Investment Services
15416,9997,2024-08-02 00:00:00,Transfer,6336.912671,Checking Account,Student,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,391,1381.39,Low Income Segment,Financial Literacy Program Access
15417,4174,2024-10-28 00:00:00,Fee,3446.457448,Savings Account,Platinum,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,700,6287.42,Middle Income Segment,Mid-tier Savings Booster
15418,6985,2024-03-16 00:00:00,Transfer,6181.147999,Loan,Business,Bilbao,43.263,-2.935,Branch,EUR,0,27.58,0,397,2664.45,Low Income Segment,Financial Literacy Program Access
15419,1882,2024-04-28 00:00:00,Loan Payment,11000.70042,Loan,Gold,Madrid,40.4168,-3.7038,ATM,EUR,0,28.9,143.91,337,5408.94,Middle Income Segment,Personal Loan Cashback Offer
15420,4171,2023-12-22 00:00:00,Card Payment,5183.969067,Checking Account,Student,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,448,1659.65,Low Income Segment,Financial Literacy Program Access
15421,3040,2024-07-28 00:00:00,Fee,2256.276938,Checking Account,Standard,Seville,37.3891,-5.9845,Online,EUR,0,0,0,445,4951.35,Middle Income Segment,Mid-tier Savings Booster
15422,7732,2023-03-29 00:00:00,Loan Payment,347.5994,Checking Account,Platinum,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,25.57,357,3628.37,Middle Income Segment,Mid-tier Savings Booster
15423,7372,2023-02-12 00:00:00,Card Payment,5923.093464,Checking Account,Student,Murcia,37.9847,-1.1287,Branch,USD,0,0,0,463,1947.06,Low Income Segment,Financial Literacy Program Access
15424,6985,2024-07-30 00:00:00,Loan Payment,1997.932355,Checking Account,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,169.89,325,3973.41,Middle Income Segment,Mid-tier Savings Booster
15425,8562,2023-03-29 00:00:00,Withdrawal,4190.43548,Mortgage,Standard,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,662,1341.59,Low Income Segment,Financial Literacy Program Access
15426,6900,2023-10-21 00:00:00,Withdrawal,6708.892583,Mortgage,Platinum,Barcelona,41.3874,2.1686,Online,EUR,0,0,0,748,7972.66,High Income Segment,Exclusive Platinum Package
15427,8965,2023-01-09 00:00:00,Deposit,11178.17986,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,799,1461.38,Low Income Segment,Financial Literacy Program Access
15428,6316,2023-03-05 00:00:00,Fee,9041.78506,Credit Card,Business,Zaragoza,41.6488,-0.8891,Mobile,EUR,43.08,0,0,813,5049.94,Middle Income Segment,Gold Card with Travel Benefits
15429,9465,2024-06-03 00:00:00,Deposit,3234.114627,Mortgage,Platinum,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,748,7482.94,High Income Segment,Exclusive Platinum Package
15430,1589,2024-12-26 00:00:00,Fee,13143.71624,Mortgage,Gold,Valencia,39.4699,-0.3763,Branch,USD,0,0,0,549,8904.45,High Income Segment,Exclusive Platinum Package
15431,9774,2023-06-01 00:00:00,Withdrawal,7509.045446,Loan,Gold,Zaragoza,41.6488,-0.8891,Online,USD,0,99.36,0,324,3658.07,Middle Income Segment,Personal Loan Cashback Offer
15432,6063,2023-09-11 00:00:00,Withdrawal,6672.854203,Checking Account,Gold,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,466,7683.42,High Income Segment,Premium Investment Services
15433,4633,2025-04-17 00:00:00,Card Payment,4231.673385,Savings Account,Student,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,719,7821.86,High Income Segment,Premium Investment Services
15434,2990,2024-04-10 00:00:00,Card Payment,4879.548501,Loan,Business,Seville,37.3891,-5.9845,Branch,EUR,0,86.53,0,718,3618.01,Middle Income Segment,Personal Loan Cashback Offer
15435,7515,2023-03-04 00:00:00,Withdrawal,6636.174675,Credit Card,Business,Barcelona,41.3874,2.1686,Branch,EUR,20.85,0,0,327,6897.28,Middle Income Segment,Gold Card with Travel Benefits
15436,2258,2023-01-16 00:00:00,Fee,11754.11556,Loan,Standard,Valencia,39.4699,-0.3763,Mobile,EUR,0,9.6,0,409,4018.08,Middle Income Segment,Personal Loan Cashback Offer
15437,3866,2023-03-24 00:00:00,Withdrawal,3355.530042,Savings Account,Standard,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,798,3652.68,Middle Income Segment,Mid-tier Savings Booster
15438,4738,2023-06-18 00:00:00,Deposit,5695.418169,Loan,Student,Malaga,36.7213,-4.4214,ATM,EUR,0,39.41,0,520,8420.55,High Income Segment,Premium Investment Services
15439,1571,2024-06-15 00:00:00,Loan Payment,4626.216555,Loan,Platinum,Bilbao,43.263,-2.935,Mobile,EUR,0,43.72,4.74,718,6171.75,Middle Income Segment,Personal Loan Cashback Offer
15440,9736,2025-02-09 00:00:00,Card Payment,2148.119867,Mortgage,Student,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,640,2584.85,Low Income Segment,Financial Literacy Program Access
15441,5222,2024-02-26 00:00:00,Fee,9769.532575,Credit Card,Gold,Barcelona,41.3874,2.1686,Branch,USD,35.11,0,0,718,7197.35,High Income Segment,Exclusive Platinum Package
15442,1637,2025-02-02 00:00:00,Loan Payment,9806.538945,Mortgage,Business,Murcia,37.9847,-1.1287,Mobile,USD,0,0,52.77,480,3345.44,Middle Income Segment,Mid-tier Savings Booster
15443,9232,2024-06-22 00:00:00,Deposit,1383.090193,Savings Account,Standard,Zaragoza,41.6488,-0.8891,ATM,USD,0,0,0,395,8047.32,High Income Segment,Premium Investment Services
15444,5882,2023-10-23 00:00:00,Transfer,737.2549288,Credit Card,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,46.99,0,0,495,3880.3,Middle Income Segment,Gold Card with Travel Benefits
15445,5392,2024-11-20 00:00:00,Card Payment,3761.827751,Savings Account,Business,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,331,3744.63,Middle Income Segment,Mid-tier Savings Booster
15446,4672,2024-02-07 00:00:00,Withdrawal,4265.876536,Savings Account,Gold,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,590,1410.49,Low Income Segment,No-Fee Basic Account
15447,8257,2024-11-09 00:00:00,Card Payment,5318.803721,Loan,Gold,Murcia,37.9847,-1.1287,ATM,EUR,0,34.39,0,371,7338.53,High Income Segment,Premium Investment Services
15448,5711,2024-08-20 00:00:00,Card Payment,11871.63685,Loan,Gold,Seville,37.3891,-5.9845,Branch,EUR,0,52.96,0,808,8075.46,High Income Segment,Premium Investment Services
15449,6643,2023-07-23 00:00:00,Card Payment,4086.885097,Loan,Business,Murcia,37.9847,-1.1287,ATM,EUR,0,73.27,0,720,8543.29,High Income Segment,Premium Investment Services
15450,1159,2024-08-06 00:00:00,Deposit,9390.590467,Loan,Student,Madrid,40.4168,-3.7038,ATM,EUR,0,85.51,0,744,9016.65,High Income Segment,Premium Investment Services
15451,6938,2023-11-11 00:00:00,Transfer,2579.511935,Credit Card,Gold,Madrid,40.4168,-3.7038,Branch,EUR,36.61,0,0,524,3469.2,Middle Income Segment,Gold Card with Travel Benefits
15452,1580,2024-04-02 00:00:00,Fee,5015.324237,Mortgage,Student,Seville,37.3891,-5.9845,Online,EUR,0,0,0,476,3207.93,Middle Income Segment,Mid-tier Savings Booster
15453,9411,2025-04-06 00:00:00,Deposit,5925.358572,Credit Card,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,7.36,0,0,812,5076.58,Middle Income Segment,Gold Card with Travel Benefits
15454,8586,2024-10-06 00:00:00,Fee,467.229384,Loan,Standard,Bilbao,43.263,-2.935,ATM,EUR,0,31.28,0,418,6612.71,Middle Income Segment,Personal Loan Cashback Offer
15455,5474,2023-01-06 00:00:00,Loan Payment,1650.106816,Checking Account,Student,Bilbao,43.263,-2.935,Online,EUR,0,0,80.67,574,9962.39,High Income Segment,Premium Investment Services
15456,8073,2024-11-28 00:00:00,Loan Payment,883.7301877,Savings Account,Platinum,Barcelona,41.3874,2.1686,Online,USD,0,0,173.22,311,6850.44,Middle Income Segment,Mid-tier Savings Booster
15457,6059,2023-05-31 00:00:00,Fee,4080.776225,Loan,Business,Madrid,40.4168,-3.7038,Online,USD,0,50.83,0,829,4463.84,Middle Income Segment,Personal Loan Cashback Offer
15458,5328,2023-06-24 00:00:00,Loan Payment,9656.078075,Loan,Platinum,Valencia,39.4699,-0.3763,Branch,USD,0,79.09,101.72,423,2009.84,Low Income Segment,Financial Literacy Program Access
15459,2394,2024-04-29 00:00:00,Loan Payment,4527.635134,Savings Account,Platinum,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,32.15,840,8851.9,High Income Segment,Premium Investment Services
15460,1921,2024-03-16 00:00:00,Withdrawal,68.13694475,Savings Account,Standard,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,712,2619.79,Low Income Segment,No-Fee Basic Account
15461,3773,2024-08-17 00:00:00,Fee,3843.952999,Mortgage,Platinum,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,732,7916.59,High Income Segment,Exclusive Platinum Package
15462,5462,2024-02-03 00:00:00,Fee,257.8739213,Credit Card,Platinum,Barcelona,41.3874,2.1686,Branch,EUR,43.58,0,0,578,1502.86,Low Income Segment,Financial Literacy Program Access
15463,5576,2024-06-30 00:00:00,Transfer,4296.627946,Savings Account,Standard,Madrid,40.4168,-3.7038,Branch,USD,0,0,0,482,7644.94,High Income Segment,Premium Investment Services
15464,4434,2023-09-21 00:00:00,Card Payment,1951.709637,Credit Card,Business,Malaga,36.7213,-4.4214,Branch,USD,4.28,0,0,523,3174.78,Middle Income Segment,Gold Card with Travel Benefits
15465,7733,2023-02-15 00:00:00,Withdrawal,9572.143166,Loan,Gold,Bilbao,43.263,-2.935,ATM,EUR,0,40.6,0,659,4009.56,Middle Income Segment,Personal Loan Cashback Offer
15466,2865,2024-08-28 00:00:00,Deposit,267.2497899,Checking Account,Student,Bilbao,43.263,-2.935,Online,EUR,0,0,0,772,2947.77,Low Income Segment,Financial Literacy Program Access
15467,1724,2024-01-30 00:00:00,Withdrawal,3111.254805,Checking Account,Student,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,512,2614.64,Low Income Segment,Financial Literacy Program Access
15468,1711,2025-02-19 00:00:00,Deposit,5353.030673,Mortgage,Platinum,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,674,2100.4,Low Income Segment,Financial Literacy Program Access
15469,8710,2024-11-27 00:00:00,Fee,4917.044438,Mortgage,Gold,Murcia,37.9847,-1.1287,Online,USD,0,0,0,378,2366.81,Low Income Segment,Financial Literacy Program Access
15470,6080,2023-01-29 00:00:00,Withdrawal,8501.97742,Mortgage,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,478,5623.32,Middle Income Segment,Mid-tier Savings Booster
15471,1390,2023-08-26 00:00:00,Transfer,3056.139215,Checking Account,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,697,7498.99,High Income Segment,Premium Investment Services
15472,5487,2023-10-11 00:00:00,Card Payment,2014.31464,Savings Account,Student,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,800,9907.43,High Income Segment,Premium Investment Services
15473,9116,2023-10-24 00:00:00,Loan Payment,947.8018608,Savings Account,Student,Madrid,40.4168,-3.7038,Mobile,USD,0,0,92.63,467,1985.39,Low Income Segment,No-Fee Basic Account
15474,7747,2024-10-01 00:00:00,Deposit,2070.500185,Savings Account,Gold,Seville,37.3891,-5.9845,Online,EUR,0,0,0,723,1272.6,Low Income Segment,No-Fee Basic Account
15475,7066,2023-03-12 00:00:00,Loan Payment,9204.903105,Loan,Gold,Bilbao,43.263,-2.935,Online,EUR,0,73.64,158.49,755,2027.53,Low Income Segment,Financial Literacy Program Access
15476,5494,2024-07-12 00:00:00,Card Payment,3166.829474,Credit Card,Platinum,Seville,37.3891,-5.9845,Mobile,USD,10.19,0,0,304,1806.19,Low Income Segment,Financial Literacy Program Access
15477,4572,2024-08-11 00:00:00,Fee,10643.69148,Loan,Student,Malaga,36.7213,-4.4214,Online,USD,0,78.91,0,555,8925.33,High Income Segment,Premium Investment Services
15478,8769,2023-04-27 00:00:00,Fee,2487.76329,Mortgage,Student,Malaga,36.7213,-4.4214,Mobile,USD,0,0,0,456,4530.15,Middle Income Segment,Mid-tier Savings Booster
15479,3311,2023-11-26 00:00:00,Fee,12617.04916,Mortgage,Platinum,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,830,9038.22,High Income Segment,Exclusive Platinum Package
15480,7773,2023-11-05 00:00:00,Loan Payment,3073.400193,Savings Account,Platinum,Barcelona,41.3874,2.1686,ATM,EUR,0,0,97.04,501,7574.82,High Income Segment,Premium Investment Services
15481,7905,2024-04-11 00:00:00,Card Payment,5268.951848,Loan,Business,Murcia,37.9847,-1.1287,Online,EUR,0,19.51,0,517,6466.76,Middle Income Segment,Personal Loan Cashback Offer
15482,4642,2023-09-07 00:00:00,Fee,449.4863389,Loan,Gold,Madrid,40.4168,-3.7038,ATM,USD,0,90.04,0,407,6148.33,Middle Income Segment,Personal Loan Cashback Offer
15483,7338,2023-02-03 00:00:00,Fee,635.6837757,Savings Account,Gold,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,537,9116.21,High Income Segment,Premium Investment Services
15484,3609,2024-04-16 00:00:00,Loan Payment,4057.709338,Credit Card,Gold,Malaga,36.7213,-4.4214,Online,EUR,6.3,0,56.34,496,7619.54,High Income Segment,Exclusive Platinum Package
15485,7240,2024-02-29 00:00:00,Fee,8588.461408,Credit Card,Standard,Malaga,36.7213,-4.4214,Branch,EUR,44.39,0,0,623,4488.91,Middle Income Segment,Gold Card with Travel Benefits
15486,8806,2023-07-06 00:00:00,Card Payment,11880.94916,Loan,Standard,Seville,37.3891,-5.9845,Branch,USD,0,9.51,0,720,3048.59,Middle Income Segment,Personal Loan Cashback Offer
15487,1757,2025-02-14 00:00:00,Deposit,11544.11688,Loan,Platinum,Barcelona,41.3874,2.1686,Online,USD,0,65.84,0,655,2426.86,Low Income Segment,Financial Literacy Program Access
15488,6086,2024-03-17 00:00:00,Withdrawal,2687.986437,Credit Card,Business,Valencia,39.4699,-0.3763,ATM,EUR,15.58,0,0,494,4456.91,Middle Income Segment,Gold Card with Travel Benefits
15489,7220,2023-05-04 00:00:00,Deposit,2006.237124,Checking Account,Standard,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,542,8532.27,High Income Segment,Premium Investment Services
15490,6602,2023-02-17 00:00:00,Fee,5768.687153,Checking Account,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,352,6262.27,Middle Income Segment,Mid-tier Savings Booster
15491,7121,2024-04-27 00:00:00,Card Payment,14015.03311,Mortgage,Business,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,601,5408.51,Middle Income Segment,Mid-tier Savings Booster
15492,9956,2025-02-21 00:00:00,Card Payment,1666.443192,Loan,Student,Madrid,40.4168,-3.7038,Branch,EUR,0,74.46,0,770,8986.9,High Income Segment,Premium Investment Services
15493,3725,2024-03-12 00:00:00,Fee,3699.342447,Credit Card,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,29.89,0,0,697,8158.53,High Income Segment,Exclusive Platinum Package
15494,4368,2024-03-15 00:00:00,Fee,4172.834191,Savings Account,Standard,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,309,4571.78,Middle Income Segment,Mid-tier Savings Booster
15495,4497,2023-04-02 00:00:00,Fee,2456.596237,Savings Account,Business,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,643,2956.77,Low Income Segment,No-Fee Basic Account
15496,9174,2025-01-25 00:00:00,Loan Payment,6569.898467,Checking Account,Standard,Valencia,39.4699,-0.3763,Online,EUR,0,0,96.21,467,2610.02,Low Income Segment,Financial Literacy Program Access
15497,6642,2025-01-26 00:00:00,Card Payment,1150.631793,Credit Card,Standard,Barcelona,41.3874,2.1686,Branch,EUR,39.46,0,0,463,9665.09,High Income Segment,Exclusive Platinum Package
15498,9774,2023-06-05 00:00:00,Withdrawal,6060.937025,Checking Account,Platinum,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,710,2050.45,Low Income Segment,Financial Literacy Program Access
15499,5766,2025-04-11 00:00:00,Loan Payment,3042.867181,Checking Account,Standard,Malaga,36.7213,-4.4214,ATM,EUR,0,0,184.31,718,3475.6,Middle Income Segment,Mid-tier Savings Booster
15500,5633,2023-04-05 00:00:00,Loan Payment,8609.052164,Loan,Platinum,Bilbao,43.263,-2.935,Branch,EUR,0,67.72,30.69,532,6037.77,Middle Income Segment,Personal Loan Cashback Offer
15501,2821,2024-12-28 00:00:00,Card Payment,3648.685272,Loan,Platinum,Seville,37.3891,-5.9845,Online,EUR,0,6.1,0,550,4547.37,Middle Income Segment,Personal Loan Cashback Offer
15502,2185,2024-08-03 00:00:00,Fee,6770.677189,Credit Card,Student,Malaga,36.7213,-4.4214,Online,EUR,21.89,0,0,496,5830.98,Middle Income Segment,Gold Card with Travel Benefits
15503,2637,2024-05-15 00:00:00,Deposit,10465.72581,Mortgage,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,667,8573.92,High Income Segment,Exclusive Platinum Package
15504,8236,2024-01-22 00:00:00,Card Payment,5213.872668,Loan,Student,Valencia,39.4699,-0.3763,Branch,EUR,0,88.9,0,381,4328.04,Middle Income Segment,Personal Loan Cashback Offer
15505,9380,2023-04-10 00:00:00,Deposit,14441.25991,Mortgage,Standard,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,668,6580.39,Middle Income Segment,Mid-tier Savings Booster
15506,2746,2023-07-15 00:00:00,Transfer,11.6032822,Checking Account,Student,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,306,7243.27,High Income Segment,Premium Investment Services
15507,6797,2024-05-12 00:00:00,Card Payment,5259.944052,Checking Account,Business,Madrid,40.4168,-3.7038,ATM,EUR,0,0,0,770,8528.9,High Income Segment,Premium Investment Services
15508,9089,2023-02-02 00:00:00,Withdrawal,8889.34366,Credit Card,Student,Valencia,39.4699,-0.3763,Branch,EUR,11.95,0,0,665,5348.24,Middle Income Segment,Gold Card with Travel Benefits
15509,3620,2023-11-23 00:00:00,Card Payment,8388.688348,Credit Card,Student,Barcelona,41.3874,2.1686,Mobile,EUR,25.6,0,0,454,7103.33,High Income Segment,Exclusive Platinum Package
15510,8597,2023-10-18 00:00:00,Transfer,4407.009236,Checking Account,Student,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,562,2515.28,Low Income Segment,Financial Literacy Program Access
15511,9002,2024-05-13 00:00:00,Loan Payment,13348.18769,Mortgage,Platinum,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,123.68,416,8833.25,High Income Segment,Exclusive Platinum Package
15512,7107,2023-04-23 00:00:00,Transfer,1621.482587,Mortgage,Gold,Barcelona,41.3874,2.1686,Branch,USD,0,0,0,844,9827.84,High Income Segment,Exclusive Platinum Package
15513,3793,2024-12-18 00:00:00,Transfer,4241.561092,Checking Account,Student,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,0,764,5772.1,Middle Income Segment,Mid-tier Savings Booster
15514,3500,2024-10-26 00:00:00,Card Payment,4894.931175,Savings Account,Student,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,481,4261.09,Middle Income Segment,Mid-tier Savings Booster
15515,9361,2024-04-21 00:00:00,Transfer,4945.988991,Savings Account,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,314,6920.69,Middle Income Segment,Mid-tier Savings Booster
15516,5925,2025-02-25 00:00:00,Withdrawal,10124.1901,Mortgage,Student,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,631,2579.03,Low Income Segment,Financial Literacy Program Access
15517,2080,2025-04-02 00:00:00,Card Payment,840.4088579,Savings Account,Gold,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,804,8551.57,High Income Segment,Premium Investment Services
15518,5864,2023-06-17 00:00:00,Deposit,1413.136079,Loan,Student,Bilbao,43.263,-2.935,Branch,EUR,0,96.04,0,584,2696.82,Low Income Segment,Financial Literacy Program Access
15519,5453,2023-01-02 00:00:00,Deposit,9023.464705,Credit Card,Student,Madrid,40.4168,-3.7038,ATM,USD,22.93,0,0,620,1460.04,Low Income Segment,Financial Literacy Program Access
15520,3248,2024-03-21 00:00:00,Transfer,8615.144767,Credit Card,Business,Valencia,39.4699,-0.3763,ATM,EUR,6.51,0,0,469,6004.68,Middle Income Segment,Gold Card with Travel Benefits
15521,2325,2023-04-22 00:00:00,Card Payment,1576.656978,Savings Account,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,761,8246.23,High Income Segment,Premium Investment Services
15522,4873,2024-06-29 00:00:00,Withdrawal,7264.761957,Checking Account,Business,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,534,7236.36,High Income Segment,Premium Investment Services
15523,2688,2025-03-23 00:00:00,Deposit,1631.466174,Loan,Platinum,Murcia,37.9847,-1.1287,Mobile,EUR,0,46.58,0,384,9542.89,High Income Segment,Premium Investment Services
15524,3985,2025-05-05 00:00:00,Fee,1472.461323,Savings Account,Standard,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,679,8066.96,High Income Segment,Premium Investment Services
15525,3076,2024-09-03 00:00:00,Card Payment,5025.609218,Checking Account,Business,Madrid,40.4168,-3.7038,ATM,EUR,0,0,0,601,7240.82,High Income Segment,Premium Investment Services
15526,2461,2024-09-07 00:00:00,Card Payment,1337.332858,Checking Account,Standard,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,403,2934.47,Low Income Segment,Financial Literacy Program Access
15527,1072,2024-01-29 00:00:00,Deposit,14737.1274,Mortgage,Gold,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,398,4137.12,Middle Income Segment,Mid-tier Savings Booster
15528,7030,2024-04-21 00:00:00,Deposit,2773.142354,Loan,Standard,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,5.11,0,536,2659.25,Low Income Segment,Financial Literacy Program Access
15529,5611,2023-12-25 00:00:00,Withdrawal,3055.367278,Loan,Gold,Bilbao,43.263,-2.935,ATM,EUR,0,20.9,0,466,4029.85,Middle Income Segment,Personal Loan Cashback Offer
15530,3796,2023-04-21 00:00:00,Withdrawal,7079.274519,Mortgage,Standard,Bilbao,43.263,-2.935,Online,EUR,0,0,0,748,3460.04,Middle Income Segment,Mid-tier Savings Booster
15531,8717,2024-04-06 00:00:00,Deposit,6072.392147,Checking Account,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,445,2567.48,Low Income Segment,Financial Literacy Program Access
15532,5516,2023-10-15 00:00:00,Fee,946.4394916,Checking Account,Business,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,830,9147.52,High Income Segment,Premium Investment Services
15533,3493,2024-04-15 00:00:00,Fee,3330.91395,Savings Account,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,471,7133.61,High Income Segment,Premium Investment Services
15534,5231,2023-06-12 00:00:00,Transfer,980.7894794,Credit Card,Business,Barcelona,41.3874,2.1686,Branch,USD,38.2,0,0,519,2725.49,Low Income Segment,Financial Literacy Program Access
15535,4576,2023-08-14 00:00:00,Transfer,1424.818689,Mortgage,Gold,Murcia,37.9847,-1.1287,ATM,USD,0,0,0,635,1469.31,Low Income Segment,Financial Literacy Program Access
15536,9100,2023-09-01 00:00:00,Deposit,211.2644332,Savings Account,Platinum,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,0,440,7890.64,High Income Segment,Premium Investment Services
15537,6728,2025-01-21 00:00:00,Deposit,6767.860464,Loan,Standard,Valencia,39.4699,-0.3763,Mobile,EUR,0,33.36,0,780,3382.19,Middle Income Segment,Personal Loan Cashback Offer
15538,1032,2024-02-20 00:00:00,Deposit,5420.171265,Loan,Gold,Madrid,40.4168,-3.7038,Branch,USD,0,9.71,0,730,9013.49,High Income Segment,Premium Investment Services
15539,5373,2025-02-03 00:00:00,Card Payment,3824.84925,Loan,Business,Murcia,37.9847,-1.1287,Online,EUR,0,63.82,0,472,9965.86,High Income Segment,Premium Investment Services
15540,4598,2025-03-18 00:00:00,Fee,5160.451937,Credit Card,Standard,Zaragoza,41.6488,-0.8891,Mobile,EUR,24.91,0,0,328,6763.28,Middle Income Segment,Gold Card with Travel Benefits
15541,3392,2025-04-08 00:00:00,Loan Payment,7484.924538,Mortgage,Business,Murcia,37.9847,-1.1287,Branch,EUR,0,0,23.32,400,8117.52,High Income Segment,Exclusive Platinum Package
15542,7705,2024-05-07 00:00:00,Transfer,4640.322077,Credit Card,Platinum,Murcia,37.9847,-1.1287,Online,EUR,34.16,0,0,612,8847.8,High Income Segment,Exclusive Platinum Package
15543,7790,2023-10-01 00:00:00,Transfer,1351.213129,Checking Account,Student,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,571,5026.88,Middle Income Segment,Mid-tier Savings Booster
15544,3677,2023-12-15 00:00:00,Loan Payment,6995.141605,Checking Account,Business,Malaga,36.7213,-4.4214,ATM,EUR,0,0,106.52,367,3896.21,Middle Income Segment,Mid-tier Savings Booster
